6502,289.282452416095,289.610217186724,289.93784130333,290.265324462426,290.592666374203,290.919866762338,291.246925363789,291.573841928595,291.900616219663,292.22724801255
6504,289.282452416062,289.61021718669,289.937841303295,290.265324462389,290.592666374165,290.9198667623,291.24692536375,291.573841928555,291.900616219622,292.227248012509
6506,289.28245241603,289.610217186656,289.937841303259,290.265324462353,290.592666374127,290.91986676226,291.246925363709,291.573841928514,291.900616219579,292.227248012465
6508,289.282452415998,289.610217186622,289.937841303224,290.265324462315,290.592666374089,290.91986676222,291.246925363667,291.57384192847,291.900616219535,292.227248012419
6510,289.282452415966,289.610217186588,289.937841303188,290.265324462277,290.592666374049,290.919866762178,291.246925363624,291.573841928426,291.900616219489,292.227248012372
6512,289.282452415934,289.610217186554,289.937841303152,290.265324462239,290.592666374009,290.919866762136,291.24692536358,291.57384192838,291.900616219441,292.227248012323
6514,289.282452415902,289.61021718652,289.937841303116,290.265324462201,290.592666373968,290.919866762093,291.246925363536,291.573841928333,291.900616219392,292.227248012272
6516,289.282452415871,289.610217186486,289.937841303079,290.265324462162,290.592666373927,290.91986676205,291.24692536349,291.573841928285,291.900616219342,292.22724801222
6518,289.28245241584,289.610217186453,289.937841303043,290.265324462123,290.592666373885,290.919866762006,291.246925363444,291.573841928236,291.900616219291,292.227248012166
6520,289.28245241581,289.610217186419,289.937841303007,290.265324462084,290.592666373844,290.919866761961,291.246925363397,291.573841928186,291.900616219239,292.227248012111
6522,289.282452415779,289.610217186386,289.93784130297,290.265324462045,290.592666373801,290.919866761916,291.246925363349,291.573841928136,291.900616219185,292.227248012055
6524,289.282452415749,289.610217186353,289.937841302934,290.265324462006,290.592666373759,290.919866761871,291.246925363301,291.573841928085,291.900616219131,292.227248011999
6526,289.28245241572,289.610217186321,289.937841302898,290.265324461966,290.592666373717,290.919866761825,291.246925363252,291.573841928033,291.900616219076,292.227248011941
6528,289.282452415691,289.610217186288,289.937841302862,290.265324461927,290.592666373675,290.91986676178,291.246925363203,291.573841927981,291.900616219021,292.227248011882
6530,289.282452415662,289.610217186256,289.937841302827,290.265324461888,290.592666373632,290.919866761733,291.246925363154,291.573841927928,291.900616218965,292.227248011823
6532,289.282452415634,289.610217186224,289.937841302791,290.265324461849,290.592666373589,290.919866761687,291.246925363104,291.573841927875,291.900616218909,292.227248011763
6534,289.282452415605,289.610217186192,289.937841302756,290.26532446181,290.592666373547,290.919866761641,291.246925363054,291.573841927822,291.900616218852,292.227248011703
