2000,14.3660620998728,289.018510892447,14.3660575642244,289.01850893561
2002,14.3660620998728,289.018510892447,14.3660655633328,289.018513586695
2004,14.3660620998728,289.018510892447,18.9986236082951,288.746164600087
2006,14.3660620998728,289.018510892447,29.5872859463393,288.615678893858
2008,14.3660620998728,289.018510892447,33.2271588816059,288.652628552647
2010,14.3660620998728,289.018510892447,23.4248763323037,288.826761511365
2012,14.3660620998728,289.018510892447,16.5749211218554,289.104034413426
2014,14.3660620998728,289.018510892447,15.6859563867532,289.434564544244
2016,14.3660620998728,289.018510892447,17.501322340838,289.797455131408
2018,14.3660620998728,289.018510892447,22.8089392366214,290.176378250526
2020,14.3660620998728,289.018510892447,24.8888958940001,290.594613069649
2022,14.3660620998728,289.018510892447,24.7594635234126,291.044672261293
2024,14.3660620998728,289.018510892447,22.2141252941298,291.509164957449
2026,14.3660620998728,289.018510892447,20.2616601012165,291.939401095219
2028,14.3660620998728,289.018510892447,20.0740560233048,292.33083228456
2030,14.3660620998728,289.018510892447,21.771400584235,292.692822497967
2032,14.3660620998728,289.018510892447,24.8904227198927,293.038945873632
2034,14.3660620998728,289.018510892447,28.001381176066,293.383561472522
2036,14.3660620998728,289.018510892447,28.7162927102429,293.73630400555
2038,14.3660620998728,289.018510892447,26.842871151546,294.09402447878
2040,14.3660620998728,289.018510892447,24.6649590950491,294.445520924433
2042,14.3660620998728,289.018510892447,23.8185850543684,294.782094156373
2044,14.3660620998728,289.018510892447,24.5337820941394,295.1031911176
2046,14.3660620998728,289.018510892447,26.1527552515943,295.41445771987
2048,14.3660620998728,289.018510892447,27.4002387545412,295.723172384546
2050,14.3660620998728,289.018510892447,27.1596123011014,296.032323315904
2052,14.3660620998728,289.018510892447,25.6222805419906,296.337947098695
2054,14.3660620998728,289.018510892447,23.8605412745529,296.632610053816
2056,14.3660620998728,289.018510892447,22.5817952058021,296.911253214274
2058,14.3660620998728,289.018510892447,24.0008183079846,297.163941980731
2060,14.3660620998728,289.018510892447,24.6845826142944,297.372478014439
2062,14.3660620998728,289.018510892447,25.6977005940564,297.533881232696
2064,14.3660620998728,289.018510892447,24.3651277852167,297.632218576085
2066,14.3660620998728,289.018510892447,22.3402237610034,297.664996071004
2068,14.3660620998728,289.018510892447,20.1083361253848,297.622072986518
2070,14.3660620998728,289.018510892447,18.052458997939,297.497247546274
2072,14.3660620998728,289.018510892447,16.476518300077,297.291436130594
2074,14.3660620998728,289.018510892447,15.8262006307285,297.023790159852
2076,14.3660620998728,289.018510892447,15.9720080868566,296.71501442296
2078,14.3660620998728,289.018510892447,16.351931305044,296.37398476874
2080,14.3660620998728,289.018510892447,16.5222299424917,295.993590384768
2082,14.3660620998728,289.018510892447,16.3946003991634,295.582115008697
2084,14.3660620998728,289.018510892447,16.1438001626428,295.154134753338
2086,14.3660620998728,289.018510892447,15.9535822494597,294.721967555652
2088,14.3660620998728,289.018510892447,15.8808165550186,294.29198050735
2090,14.3660620998728,289.018510892447,15.8714899673816,293.867954515859
2092,14.3660620998728,289.018510892447,15.8438644466326,293.452931784637
2094,14.3660620998728,289.018510892447,15.7559514413416,293.050287991565
2096,14.3660620998728,289.018510892447,15.6196388536806,292.660946716634
2098,14.3660620998728,289.018510892447,15.4854784565897,292.287423721174
2100,14.3660620998728,289.018510892447,15.4212795849961,291.938224382313
2102,14.3660620998728,289.018510892447,15.4585419350682,291.618533606104
2104,14.3660620998728,289.018510892447,15.5542566067105,291.331664379841
2106,14.3660620998728,289.018510892447,15.6391896117589,291.079314721325
2108,14.3660620998728,289.018510892447,15.6674804434272,290.861593429503
2110,14.3660620998728,289.018510892447,15.6341479084338,290.677257737371
2112,14.3660620998728,289.018510892447,15.564252980892,290.524141979244
2114,14.3660620998728,289.018510892447,15.4886386853203,290.399375084302
2116,14.3660620998728,289.018510892447,15.4266637491272,290.29964222975
2118,14.3660620998728,289.018510892447,15.3822433227402,290.221655026381
2120,14.3660620998728,289.018510892447,15.3473285622707,290.162198612369
2122,14.3660620998728,289.018510892447,15.312029396847,290.118181658503
2124,14.3660620998728,289.018510892447,15.2706636973446,290.086817201435
2126,14.3660620998728,289.018510892447,15.2225999132135,290.065573666715
2128,14.3660620998728,289.018510892447,15.1709243280666,290.052083371583
2130,14.3660620998728,289.018510892447,15.1191634106769,290.044295158455
2132,14.3660620998728,289.018510892447,15.0707697634583,290.040307510563
2134,14.3660620998728,289.018510892447,15.026515307828,290.038570833779
2136,14.3660620998728,289.018510892447,14.9865647318421,290.037788693734
2138,14.3660620998728,289.018510892447,14.9506202630793,290.036779825069
2140,14.3660620998728,289.018510892447,14.917819432026,290.034535635104
2142,14.3660620998728,289.018510892447,14.887109326543,290.030355813622
2144,14.3660620998728,289.018510892447,14.8584765316686,290.023781772969
2146,14.3660620998728,289.018510892447,14.8323296048977,290.014583608511
2148,14.3660620998728,289.018510892447,14.8091962028769,290.002710026144
2150,14.3660620998728,289.018510892447,14.788573762408,289.988237000177
2152,14.3660620998728,289.018510892447,14.7703256915962,289.971337347603
2154,14.3660620998728,289.018510892447,14.7533389330487,289.952237897774
2156,14.3660620998728,289.018510892447,14.7373309642392,289.931213839286
2158,14.3660620998728,289.018510892447,14.721767935362,289.908547996603
2160,14.3660620998728,289.018510892447,14.7064008330751,289.884522375255
2162,14.3660620998728,289.018510892447,14.6914879108082,289.859416188041
2164,14.3660620998728,289.018510892447,14.6769599935882,289.833494533392
2166,14.3660620998728,289.018510892447,14.6630042424213,289.806986362606
2168,14.3660620998728,289.018510892447,14.6496058612486,289.780108301017
2170,14.3660620998728,289.018510892447,14.6367249749686,289.75305571961
2172,14.3660620998728,289.018510892447,14.624115901473,289.725991356376
2174,14.3660620998728,289.018510892447,14.6119741338555,289.699098296596
2176,14.3660620998728,289.018510892447,14.6003157634048,289.672493818944
2178,14.3660620998728,289.018510892447,14.5890848586444,289.646313611397
2180,14.3660620998728,289.018510892447,14.5782860060047,289.620646348125
2182,14.3660620998728,289.018510892447,14.5677931053058,289.59557035863
2184,14.3660620998728,289.018510892447,14.5575323190122,289.571160984154
2186,14.3660620998728,289.018510892447,14.5477893953251,289.547441502755
2188,14.3660620998728,289.018510892447,14.5384836317497,289.524455052409
